policy_id,customer_id,vehicle_id,policy_type,policy_version_id,coverage_limit,deductible,start_date,end_date,status
P000221,C002342,V004949,THEFT,PV-THEFT-V1,1633000.0,54800.0,2025-02-20,2026-02-20,EXPIRED
P000222,C005948,V005934,THIRD_PARTY,PV-TP-V1,1625000.0,78400.0,2024-10-01,2025-10-01,EXPIRED
P000223,C008957,V002920,THEFT,PV-THEFT-V1,395000.0,15800.0,2024-12-09,2025-12-09,EXPIRED
P000224,C002041,V010839,COMMERCIAL,PV-COMM-V1,1996000.0,27200.0,2024-12-27,2025-12-27,EXPIRED
P000225,C001762,V005599,THIRD_PARTY,PV-TP-V1,669000.0,18300.0,2025-12-12,2026-12-12,ACTIVE
P000226,C001954,V003699,THIRD_PARTY,PV-TP-V1,1009000.0,29000.0,2025-08-28,2026-08-28,EXPIRED
P000227,C004877,V012168,COMPREHENSIVE,PV-COMP-V1,491000.0,8900.0,2026-01-11,2027-01-11,ACTIVE
P000228,C002587,V009956,COMPREHENSIVE,PV-COMP-V1,943000.0,46800.0,2026-08-06,2027-08-06,ACTIVE
P000229,C009148,V014085,COMPREHENSIVE,PV-COMP-V2,1462000.0,53200.0,2024-03-18,2025-03-18,EXPIRED
P000230,C000628,V006881,COMPREHENSIVE,PV-COMP-V1,949000.0,30800.0,2023-10-09,2024-10-08,EXPIRED
P000231,C008716,V009159,COMPREHENSIVE,PV-COMP-V2,574000.0,12000.0,2024-04-09,2025-04-09,EXPIRED
P000232,C001855,V010217,COMPREHENSIVE,PV-COMP-V2,566000.0,7000.0,2023-10-21,2024-10-20,EXPIRED
P000233,C006887,V004402,COMPREHENSIVE,PV-COMP-V2,759000.0,9600.0,2024-06-09,2025-06-09,EXPIRED
P000234,C002977,V010805,COMPREHENSIVE,PV-COMP-V1,1216000.0,57400.0,2026-04-24,2027-04-24,ACTIVE
P000235,C004573,V005932,THIRD_PARTY,PV-TP-V1,746000.0,26700.0,2025-05-15,2026-05-15,EXPIRED
P000236,C001055,V001523,THEFT,PV-THEFT-V1,598000.0,22300.0,2025-06-21,2026-06-21,EXPIRED
P000237,C003046,V011307,COMMERCIAL,PV-COMM-V1,1386000.0,66200.0,2024-08-01,2025-08-01,EXPIRED
P000238,C005329,V002563,COMPREHENSIVE,PV-COMP-V1,403000.0,17900.0,2026-08-15,2027-08-15,ACTIVE
P000239,C003176,V002129,THIRD_PARTY,PV-TP-V1,338000.0,11500.0,2025-08-01,2026-08-01,EXPIRED
P000240,C008633,V001087,COMPREHENSIVE,PV-COMP-V1,966000.0,20500.0,2026-02-27,2027-02-27,ACTIVE
P000241,C009214,V001963,COMMERCIAL,PV-COMM-V1,908000.0,19400.0,2025-04-17,2026-04-17,EXPIRED
P000242,C005357,V005621,COMPREHENSIVE,PV-COMP-V2,1590000.0,20100.0,2026-05-22,2027-05-22,ACTIVE
P000243,C003642,V014991,THIRD_PARTY,PV-TP-V1,1080000.0,34500.0,2024-09-20,2025-09-20,EXPIRED
P000244,C003873,V012838,COMPREHENSIVE,PV-COMP-V2,308000.0,5900.0,2025-03-30,2026-03-30,EXPIRED
P000245,C000710,V003066,COMPREHENSIVE,PV-COMP-V2,965000.0,17200.0,2025-03-26,2026-03-26,EXPIRED
P000246,C006913,V012723,COMPREHENSIVE,PV-COMP-V2,950000.0,46600.0,2025-09-29,2026-09-29,ACTIVE
P000247,C001315,V013287,COMPREHENSIVE,PV-COMP-V2,1122000.0,55100.0,2025-07-07,2026-07-07,EXPIRED
P000248,C009992,V003616,THIRD_PARTY,PV-TP-V1,814000.0,14500.0,2023-10-30,2024-10-29,EXPIRED
P000249,C002251,V011374,COMPREHENSIVE,PV-COMP-V1,647000.0,19000.0,2024-02-21,2025-02-20,EXPIRED
P000250,C003501,V012364,COMPREHENSIVE,PV-COMP-V2,735000.0,15600.0,2025-01-08,2026-01-08,EXPIRED
P000251,C008064,V008291,COMPREHENSIVE,PV-COMP-V1,1051000.0,16000.0,2025-02-18,2026-02-18,EXPIRED
P000252,C002722,V009069,THIRD_PARTY,PV-TP-V1,828000.0,34900.0,2023-11-19,2024-11-18,EXPIRED
P000253,C005788,V001347,THIRD_PARTY,PV-TP-V1,1125000.0,42000.0,2026-06-11,2027-06-11,ACTIVE
P000254,C004788,V008770,THEFT,PV-THEFT-V1,1257000.0,16500.0,2024-02-15,2025-02-14,EXPIRED
P000255,C008771,V011194,COMPREHENSIVE,PV-COMP-V1,1162000.0,12000.0,2026-02-19,2027-02-19,ACTIVE
P000256,C004988,V003571,THIRD_PARTY,PV-TP-V1,268000.0,8500.0,2026-04-04,2027-04-04,ACTIVE
P000257,C006976,V001122,COMMERCIAL,PV-COMM-V1,417000.0,10800.0,2023-11-10,2024-11-09,EXPIRED
P000258,C001645,V001534,COMMERCIAL,PV-COMM-V1,373000.0,9800.0,2024-04-30,2025-04-30,EXPIRED
P000259,C004120,V002944,COMPREHENSIVE,PV-COMP-V1,1052000.0,11600.0,2024-06-17,2025-06-17,EXPIRED
P000260,C008946,V011829,COMPREHENSIVE,PV-COMP-V2,854000.0,13900.0,2025-07-06,2026-07-06,EXPIRED
P000261,C003913,V009361,COMPREHENSIVE,PV-COMP-V1,1333000.0,64600.0,2024-11-05,2025-11-05,EXPIRED
P000262,C008564,V007013,COMPREHENSIVE,PV-COMP-V2,947000.0,44600.0,2025-05-10,2026-05-10,EXPIRED
P000263,C001732,V006889,THIRD_PARTY,PV-TP-V1,403000.0,19700.0,2023-10-17,2024-10-16,EXPIRED
P000264,C007154,V011337,COMPREHENSIVE,PV-COMP-V2,422000.0,5700.0,2024-05-11,2025-05-11,EXPIRED
P000265,C002119,V012465,COMPREHENSIVE,PV-COMP-V2,1491000.0,70600.0,2025-05-13,2026-05-13,EXPIRED
P000266,C008392,V014943,COMPREHENSIVE,PV-COMP-V1,471000.0,14800.0,2025-01-12,2026-01-12,EXPIRED
P000267,C009398,V004246,COMPREHENSIVE,PV-COMP-V1,577000.0,10600.0,2025-03-27,2026-03-27,EXPIRED
P000268,C000350,V001633,COMPREHENSIVE,PV-COMP-V1,885000.0,28600.0,2023-11-14,2024-11-13,EXPIRED
P000269,C002366,V004063,THEFT,PV-THEFT-V1,321000.0,6000.0,2024-04-07,2025-04-07,EXPIRED
P000270,C001739,V009376,COMPREHENSIVE,PV-COMP-V2,411000.0,12200.0,2026-06-24,2027-06-24,ACTIVE
P000271,C000824,V013010,COMPREHENSIVE,PV-COMP-V2,655000.0,21300.0,2023-10-01,2024-09-30,EXPIRED
P000272,C007631,V011888,COMPREHENSIVE,PV-COMP-V1,684000.0,18500.0,2024-10-25,2025-10-25,EXPIRED
P000273,C006542,V012460,THEFT,PV-THEFT-V1,1341000.0,54000.0,2024-08-17,2025-08-17,EXPIRED
P000274,C000542,V005768,COMPREHENSIVE,PV-COMP-V1,793000.0,27400.0,2025-01-14,2026-01-14,EXPIRED
P000275,C004837,V003015,THIRD_PARTY,PV-TP-V1,759000.0,31900.0,2024-05-06,2025-05-06,EXPIRED
P000276,C008332,V010472,THIRD_PARTY,PV-TP-V1,336000.0,7900.0,2024-12-30,2025-12-30,EXPIRED
P000277,C004232,V003729,COMPREHENSIVE,PV-COMP-V1,629000.0,26700.0,2025-07-02,2026-07-02,EXPIRED
P000278,C005031,V013318,COMPREHENSIVE,PV-COMP-V1,506000.0,6500.0,2025-08-09,2026-08-09,EXPIRED
P000279,C004386,V003853,COMPREHENSIVE,PV-COMP-V1,1010000.0,45000.0,2025-02-26,2026-02-26,EXPIRED
P000280,C007038,V006162,THIRD_PARTY,PV-TP-V1,1025000.0,50000.0,2024-10-12,2025-10-12,EXPIRED
P000281,C008715,V000100,THIRD_PARTY,PV-TP-V1,597000.0,16300.0,2025-01-08,2026-01-08,EXPIRED
P000282,C000664,V012062,COMPREHENSIVE,PV-COMP-V1,1229000.0,29800.0,2026-08-08,2027-08-08,ACTIVE
P000283,C001059,V008123,COMPREHENSIVE,PV-COMP-V2,325000.0,3900.0,2025-04-03,2026-04-03,EXPIRED
P000284,C006080,V014316,THIRD_PARTY,PV-TP-V1,689000.0,27200.0,2023-10-11,2024-10-10,EXPIRED
P000285,C002555,V011821,COMMERCIAL,PV-COMM-V1,1000000.0,28600.0,2026-01-17,2027-01-17,ACTIVE
P000286,C006311,V008374,COMPREHENSIVE,PV-COMP-V2,830000.0,34900.0,2026-07-29,2027-07-29,ACTIVE
P000287,C004021,V001036,COMPREHENSIVE,PV-COMP-V1,2236000.0,97500.0,2026-06-01,2027-06-01,ACTIVE
P000288,C004458,V014618,COMPREHENSIVE,PV-COMP-V1,2036000.0,101100.0,2025-05-13,2026-05-13,EXPIRED
P000289,C003282,V001745,COMMERCIAL,PV-COMM-V1,267000.0,5900.0,2025-09-09,2026-09-09,EXPIRED
P000290,C009777,V004897,COMPREHENSIVE,PV-COMP-V2,1355000.0,36200.0,2025-08-31,2026-08-31,EXPIRED
P000291,C003026,V010476,COMMERCIAL,PV-COMM-V1,463000.0,6100.0,2026-05-09,2027-05-09,ACTIVE
P000292,C002135,V004011,COMPREHENSIVE,PV-COMP-V1,698000.0,8100.0,2023-11-13,2024-11-12,EXPIRED
P000293,C000283,V003920,THEFT,PV-THEFT-V1,1310000.0,43700.0,2025-02-12,2026-02-12,EXPIRED
P000294,C005990,V001587,THIRD_PARTY,PV-TP-V1,2308000.0,71100.0,2025-03-27,2026-03-27,EXPIRED
P000295,C006164,V008901,COMPREHENSIVE,PV-COMP-V2,542000.0,19800.0,2025-07-08,2026-07-08,EXPIRED
P000296,C003748,V004666,COMPREHENSIVE,PV-COMP-V2,209000.0,7700.0,2025-10-26,2026-10-26,ACTIVE
P000297,C005085,V009605,COMPREHENSIVE,PV-COMP-V1,623000.0,10200.0,2025-08-12,2026-08-12,EXPIRED
P000298,C000449,V006551,THEFT,PV-THEFT-V1,403000.0,19300.0,2023-10-17,2024-10-16,EXPIRED
P000299,C002766,V000287,COMPREHENSIVE,PV-COMP-V1,679000.0,32600.0,2025-04-27,2026-04-27,EXPIRED
P000300,C003641,V013776,COMPREHENSIVE,PV-COMP-V2,319000.0,15800.0,2026-06-23,2027-06-23,ACTIVE
P000301,C001266,V013464,COMPREHENSIVE,PV-COMP-V1,615000.0,27200.0,2025-01-04,2026-01-04,EXPIRED
P000302,C003915,V014750,COMPREHENSIVE,PV-COMP-V2,398000.0,11500.0,2024-01-12,2025-01-11,EXPIRED
P000303,C009737,V010950,COMPREHENSIVE,PV-COMP-V2,451000.0,20000.0,2023-12-23,2024-12-22,EXPIRED
P000304,C000731,V013325,COMPREHENSIVE,PV-COMP-V2,419000.0,8600.0,2025-06-28,2026-06-28,EXPIRED
P000305,C003412,V014439,THIRD_PARTY,PV-TP-V1,477000.0,8800.0,2024-05-03,2025-05-03,EXPIRED
P000306,C008036,V001624,THIRD_PARTY,PV-TP-V1,1625000.0,70800.0,2025-05-30,2026-05-30,EXPIRED
P000307,C008633,V013414,THIRD_PARTY,PV-TP-V1,1814000.0,89200.0,2024-07-15,2025-07-15,EXPIRED
P000308,C009026,V000352,COMMERCIAL,PV-COMM-V1,652000.0,32200.0,2024-02-11,2025-02-10,EXPIRED
P000309,C002999,V014354,THIRD_PARTY,PV-TP-V1,643000.0,9400.0,2025-05-09,2026-05-09,EXPIRED
P000310,C005106,V003617,COMPREHENSIVE,PV-COMP-V1,573000.0,23500.0,2026-05-03,2027-05-03,ACTIVE
P000311,C008112,V000567,COMPREHENSIVE,PV-COMP-V1,1223000.0,15600.0,2025-07-28,2026-07-28,EXPIRED
P000312,C006393,V000915,THEFT,PV-THEFT-V1,1225000.0,41300.0,2024-04-02,2025-04-02,EXPIRED
P000313,C008784,V004550,THIRD_PARTY,PV-TP-V1,600000.0,12200.0,2024-03-06,2025-03-06,EXPIRED
P000314,C003461,V005782,COMPREHENSIVE,PV-COMP-V2,1404000.0,41700.0,2026-06-11,2027-06-11,ACTIVE
P000315,C001510,V002958,THIRD_PARTY,PV-TP-V1,1173000.0,44800.0,2026-02-27,2027-02-27,ACTIVE
P000316,C000921,V009225,COMPREHENSIVE,PV-COMP-V2,326000.0,3600.0,2025-05-30,2026-05-30,EXPIRED
P000317,C003063,V007835,THEFT,PV-THEFT-V1,1304000.0,52300.0,2024-08-25,2025-08-25,EXPIRED
P000318,C002834,V011002,COMPREHENSIVE,PV-COMP-V2,268000.0,5900.0,2024-05-23,2025-05-23,EXPIRED
P000319,C002558,V013959,COMPREHENSIVE,PV-COMP-V2,523000.0,6800.0,2024-07-17,2025-07-17,EXPIRED
P000320,C008718,V007744,COMPREHENSIVE,PV-COMP-V2,395000.0,15300.0,2025-05-01,2026-05-01,EXPIRED
P000321,C006004,V001580,COMPREHENSIVE,PV-COMP-V2,1367000.0,23700.0,2024-09-29,2025-09-29,EXPIRED
P000322,C006071,V013888,COMPREHENSIVE,PV-COMP-V2,373000.0,8100.0,2026-02-09,2027-02-09,ACTIVE
P000323,C009787,V001399,THEFT,PV-THEFT-V1,1376000.0,14100.0,2026-09-04,2027-09-04,ACTIVE
P000324,C005004,V001531,COMPREHENSIVE,PV-COMP-V1,540000.0,20100.0,2025-02-08,2026-02-08,EXPIRED
P000325,C007461,V013881,COMPREHENSIVE,PV-COMP-V2,574000.0,19000.0,2024-10-07,2025-10-07,EXPIRED
P000326,C007134,V007794,COMPREHENSIVE,PV-COMP-V1,387000.0,9600.0,2026-02-17,2027-02-17,ACTIVE
P000327,C008236,V005351,COMPREHENSIVE,PV-COMP-V2,1106000.0,23700.0,2025-07-01,2026-07-01,EXPIRED
P000328,C000072,V001625,THIRD_PARTY,PV-TP-V1,2066000.0,35900.0,2024-05-08,2025-05-08,EXPIRED
P000329,C006090,V002526,COMPREHENSIVE,PV-COMP-V1,695000.0,14800.0,2026-09-11,2027-09-11,ACTIVE
P000330,C005364,V002228,THEFT,PV-THEFT-V1,1574000.0,70100.0,2025-05-29,2026-05-29,EXPIRED
P000331,C009216,V000488,COMPREHENSIVE,PV-COMP-V2,1942000.0,47800.0,2025-03-14,2026-03-14,EXPIRED
P000332,C003110,V003290,COMPREHENSIVE,PV-COMP-V1,688000.0,31200.0,2024-06-16,2025-06-16,EXPIRED
P000333,C001428,V012693,COMPREHENSIVE,PV-COMP-V1,1292000.0,34200.0,2024-07-29,2025-07-29,EXPIRED
P000334,C006332,V000380,THEFT,PV-THEFT-V1,1424000.0,43800.0,2026-02-12,2027-02-12,ACTIVE
P000335,C000655,V011276,COMMERCIAL,PV-COMM-V1,651000.0,24100.0,2025-03-14,2026-03-14,EXPIRED
P000336,C005821,V002969,COMPREHENSIVE,PV-COMP-V2,506000.0,15300.0,2024-08-21,2025-08-21,EXPIRED
P000337,C006916,V005041,COMPREHENSIVE,PV-COMP-V1,799000.0,22000.0,2025-01-08,2026-01-08,EXPIRED
P000338,C000173,V014594,THIRD_PARTY,PV-TP-V1,1485000.0,37300.0,2023-11-26,2024-11-25,EXPIRED
P000339,C005314,V007306,THIRD_PARTY,PV-TP-V1,607000.0,29500.0,2023-10-21,2024-10-20,EXPIRED
P000340,C008546,V000358,THIRD_PARTY,PV-TP-V1,256000.0,11900.0,2026-02-10,2027-02-10,ACTIVE
P000341,C003713,V010158,THEFT,PV-THEFT-V1,590000.0,17400.0,2024-05-31,2025-05-31,EXPIRED
P000342,C006794,V008300,COMMERCIAL,PV-COMM-V1,1396000.0,19400.0,2025-11-22,2026-11-22,ACTIVE
P000343,C006956,V010876,COMPREHENSIVE,PV-COMP-V2,516000.0,21000.0,2025-03-20,2026-03-20,EXPIRED
P000344,C006604,V000048,COMPREHENSIVE,PV-COMP-V2,1134000.0,38800.0,2026-08-10,2027-08-10,ACTIVE
P000345,C001274,V006313,COMPREHENSIVE,PV-COMP-V2,1174000.0,18800.0,2026-02-28,2027-02-28,ACTIVE
P000346,C003595,V011657,COMPREHENSIVE,PV-COMP-V2,589000.0,26900.0,2023-09-20,2024-09-19,EXPIRED
P000347,C009839,V013568,COMPREHENSIVE,PV-COMP-V1,976000.0,39000.0,2023-10-30,2024-10-29,EXPIRED
P000348,C006101,V000709,COMMERCIAL,PV-COMM-V1,1179000.0,32900.0,2025-04-24,2026-04-24,EXPIRED
P000349,C009370,V006299,THIRD_PARTY,PV-TP-V1,451000.0,19600.0,2025-11-10,2026-11-10,ACTIVE
P000350,C000634,V003955,COMPREHENSIVE,PV-COMP-V2,582000.0,11100.0,2026-07-01,2027-07-01,ACTIVE
P000351,C008021,V000837,COMPREHENSIVE,PV-COMP-V1,1475000.0,21900.0,2025-10-09,2026-10-09,ACTIVE
P000352,C009937,V011545,COMPREHENSIVE,PV-COMP-V1,1321000.0,27800.0,2024-07-30,2025-07-30,EXPIRED
P000353,C003507,V002343,THIRD_PARTY,PV-TP-V1,960000.0,36300.0,2023-12-27,2024-12-26,EXPIRED
P000354,C009363,V005730,COMPREHENSIVE,PV-COMP-V2,1266000.0,50700.0,2026-08-10,2027-08-10,ACTIVE
P000355,C004645,V012131,COMPREHENSIVE,PV-COMP-V1,824000.0,39300.0,2024-02-21,2025-02-20,EXPIRED
P000356,C002213,V012437,COMMERCIAL,PV-COMM-V1,1188000.0,52800.0,2024-10-09,2025-10-09,EXPIRED
P000357,C000770,V007542,COMMERCIAL,PV-COMM-V1,799000.0,12300.0,2025-02-21,2026-02-21,EXPIRED
P000358,C009054,V007404,COMPREHENSIVE,PV-COMP-V1,550000.0,7200.0,2024-11-15,2025-11-15,EXPIRED
P000359,C005222,V006339,THEFT,PV-THEFT-V1,1454000.0,70700.0,2026-05-22,2027-05-22,ACTIVE
P000360,C004769,V004961,COMPREHENSIVE,PV-COMP-V1,538000.0,9600.0,2024-04-04,2025-04-04,EXPIRED
P000361,C009311,V012361,THIRD_PARTY,PV-TP-V1,1004000.0,45200.0,2025-11-27,2026-11-27,ACTIVE
P000362,C004125,V013620,THIRD_PARTY,PV-TP-V1,465000.0,21200.0,2026-05-06,2027-05-06,ACTIVE
P000363,C008186,V014571,THIRD_PARTY,PV-TP-V1,1030000.0,28000.0,2024-07-25,2025-07-25,EXPIRED
P000364,C004374,V010369,THEFT,PV-THEFT-V1,895000.0,28400.0,2026-08-09,2027-08-09,ACTIVE
P000365,C003826,V012588,COMPREHENSIVE,PV-COMP-V2,509000.0,13700.0,2024-11-19,2025-11-19,EXPIRED
P000366,C006429,V004392,COMMERCIAL,PV-COMM-V1,783000.0,37100.0,2026-03-12,2027-03-12,ACTIVE
P000367,C006623,V008133,COMPREHENSIVE,PV-COMP-V2,865000.0,26000.0,2024-11-09,2025-11-09,EXPIRED
P000368,C009353,V013437,THIRD_PARTY,PV-TP-V1,285000.0,8300.0,2026-02-15,2027-02-15,ACTIVE
P000369,C001483,V004901,THIRD_PARTY,PV-TP-V1,1404000.0,42200.0,2024-08-20,2025-08-20,EXPIRED
P000370,C002515,V008608,THIRD_PARTY,PV-TP-V1,405000.0,13200.0,2025-03-16,2026-03-16,EXPIRED
P000371,C007610,V006082,COMPREHENSIVE,PV-COMP-V1,171000.0,2000.0,2025-09-18,2026-09-18,ACTIVE
P000372,C006198,V007014,COMPREHENSIVE,PV-COMP-V2,779000.0,24500.0,2024-02-20,2025-02-19,EXPIRED
P000373,C003706,V004059,THIRD_PARTY,PV-TP-V1,382000.0,19000.0,2025-02-21,2026-02-21,EXPIRED
P000374,C003997,V006770,COMPREHENSIVE,PV-COMP-V2,444000.0,6300.0,2025-07-30,2026-07-30,EXPIRED
P000375,C004190,V004922,COMPREHENSIVE,PV-COMP-V2,585000.0,16200.0,2025-08-11,2026-08-11,EXPIRED
P000376,C003874,V010991,COMPREHENSIVE,PV-COMP-V1,437000.0,20500.0,2024-11-04,2025-11-04,EXPIRED
P000377,C004546,V011493,COMPREHENSIVE,PV-COMP-V1,1002000.0,27000.0,2025-09-05,2026-09-05,EXPIRED
P000378,C006383,V008684,COMPREHENSIVE,PV-COMP-V2,786000.0,9400.0,2026-02-27,2027-02-27,ACTIVE
P000379,C002267,V004316,THEFT,PV-THEFT-V1,696000.0,10200.0,2023-10-13,2024-10-12,EXPIRED
P000380,C009592,V004744,COMPREHENSIVE,PV-COMP-V1,1114000.0,27700.0,2026-04-21,2027-04-21,ACTIVE
P000381,C009401,V013930,COMPREHENSIVE,PV-COMP-V1,567000.0,23100.0,2024-10-01,2025-10-01,EXPIRED
P000382,C008187,V003839,COMMERCIAL,PV-COMM-V1,1202000.0,14300.0,2024-09-02,2025-09-02,EXPIRED
P000383,C000127,V001255,COMPREHENSIVE,PV-COMP-V1,933000.0,15600.0,2024-04-01,2025-04-01,EXPIRED
P000384,C007316,V004756,THIRD_PARTY,PV-TP-V1,860000.0,15500.0,2024-03-12,2025-03-12,EXPIRED
P000385,C006776,V001476,COMPREHENSIVE,PV-COMP-V1,619000.0,16700.0,2026-06-29,2027-06-29,ACTIVE
P000386,C003685,V014383,COMPREHENSIVE,PV-COMP-V2,576000.0,6900.0,2025-10-30,2026-10-30,ACTIVE
P000387,C001895,V012315,THIRD_PARTY,PV-TP-V1,610000.0,29800.0,2023-10-25,2024-10-24,EXPIRED
P000388,C003968,V013925,THIRD_PARTY,PV-TP-V1,930000.0,38800.0,2025-07-25,2026-07-25,EXPIRED
P000389,C004105,V004867,THIRD_PARTY,PV-TP-V1,627000.0,12900.0,2024-03-19,2025-03-19,EXPIRED
P000390,C001644,V011157,COMMERCIAL,PV-COMM-V1,1239000.0,37700.0,2024-05-19,2025-05-19,EXPIRED
P000391,C000376,V014343,THIRD_PARTY,PV-TP-V1,563000.0,10700.0,2024-02-20,2025-02-19,EXPIRED
P000392,C004175,V011095,COMMERCIAL,PV-COMM-V1,663000.0,19900.0,2025-02-15,2026-02-15,EXPIRED
P000393,C007068,V003939,COMMERCIAL,PV-COMM-V1,687000.0,33000.0,2024-12-01,2025-12-01,EXPIRED
P000394,C003520,V010664,COMPREHENSIVE,PV-COMP-V2,1557000.0,57900.0,2025-09-29,2026-09-29,ACTIVE
P000395,C001408,V000305,COMPREHENSIVE,PV-COMP-V1,482000.0,23700.0,2024-04-02,2025-04-02,EXPIRED
P000396,C005571,V002324,THIRD_PARTY,PV-TP-V1,520000.0,25400.0,2023-10-14,2024-10-13,EXPIRED
P000397,C004271,V008994,THEFT,PV-THEFT-V1,386000.0,17500.0,2025-08-23,2026-08-23,EXPIRED
P000398,C002963,V010916,THIRD_PARTY,PV-TP-V1,369000.0,11000.0,2025-01-22,2026-01-22,EXPIRED
P000399,C006171,V014413,COMMERCIAL,PV-COMM-V1,453000.0,16500.0,2025-10-08,2026-10-08,ACTIVE
P000400,C005046,V006487,COMPREHENSIVE,PV-COMP-V2,478000.0,11200.0,2025-05-22,2026-05-22,EXPIRED
P000401,C005132,V014473,THEFT,PV-THEFT-V1,602000.0,16100.0,2024-08-20,2025-08-20,EXPIRED
P000402,C007033,V013218,COMPREHENSIVE,PV-COMP-V2,1886000.0,62700.0,2023-12-04,2024-12-03,EXPIRED
P000403,C004136,V011793,COMPREHENSIVE,PV-COMP-V1,471000.0,23500.0,2025-09-01,2026-09-01,EXPIRED
P000404,C005916,V006260,COMPREHENSIVE,PV-COMP-V1,500000.0,17600.0,2025-07-08,2026-07-08,EXPIRED
P000405,C000818,V001740,COMPREHENSIVE,PV-COMP-V2,500000.0,17900.0,2024-09-21,2025-09-21,EXPIRED
P000406,C003797,V013157,COMPREHENSIVE,PV-COMP-V2,1191000.0,55600.0,2024-09-09,2025-09-09,EXPIRED
P000407,C002982,V012670,THIRD_PARTY,PV-TP-V1,498000.0,24000.0,2025-07-04,2026-07-04,EXPIRED
P000408,C002557,V006581,COMPREHENSIVE,PV-COMP-V1,924000.0,14300.0,2024-05-22,2025-05-22,EXPIRED
P000409,C003863,V013994,THIRD_PARTY,PV-TP-V1,1979000.0,55400.0,2026-06-26,2027-06-26,ACTIVE
P000410,C006471,V003275,COMMERCIAL,PV-COMM-V1,208000.0,4800.0,2023-11-04,2024-11-03,EXPIRED
P000411,C006773,V010846,COMMERCIAL,PV-COMM-V1,1981000.0,47500.0,2026-02-18,2027-02-18,ACTIVE
P000412,C000263,V002168,COMPREHENSIVE,PV-COMP-V2,558000.0,27500.0,2025-10-19,2026-10-19,ACTIVE
P000413,C008221,V001394,THIRD_PARTY,PV-TP-V1,257000.0,6600.0,2025-09-30,2026-09-30,ACTIVE
P000414,C007013,V005525,THIRD_PARTY,PV-TP-V1,369000.0,14800.0,2024-10-22,2025-10-22,EXPIRED
P000415,C007480,V002544,THIRD_PARTY,PV-TP-V1,354000.0,11400.0,2025-06-19,2026-06-19,EXPIRED
P000416,C004831,V012802,COMPREHENSIVE,PV-COMP-V2,824000.0,22000.0,2026-08-20,2027-08-20,ACTIVE
P000417,C003834,V007521,COMPREHENSIVE,PV-COMP-V1,849000.0,25400.0,2024-05-02,2025-05-02,EXPIRED
P000418,C001058,V006007,COMPREHENSIVE,PV-COMP-V2,313000.0,6300.0,2024-05-17,2025-05-17,EXPIRED
P000419,C008230,V001271,COMPREHENSIVE,PV-COMP-V1,582000.0,25000.0,2026-05-26,2027-05-26,ACTIVE
P000420,C008487,V002141,COMPREHENSIVE,PV-COMP-V1,866000.0,10100.0,2025-02-18,2026-02-18,EXPIRED
P000421,C005874,V013550,COMPREHENSIVE,PV-COMP-V1,1064000.0,15600.0,2026-07-05,2027-07-05,ACTIVE
P000422,C007090,V006804,COMPREHENSIVE,PV-COMP-V1,334000.0,4700.0,2025-01-22,2026-01-22,EXPIRED
P000423,C003995,V013562,THIRD_PARTY,PV-TP-V1,540000.0,17400.0,2026-04-06,2027-04-06,ACTIVE
P000424,C009794,V006265,COMPREHENSIVE,PV-COMP-V2,640000.0,28200.0,2025-05-15,2026-05-15,EXPIRED
P000425,C008423,V014712,COMPREHENSIVE,PV-COMP-V1,1714000.0,34700.0,2024-02-21,2025-02-20,EXPIRED
P000426,C008618,V006787,THEFT,PV-THEFT-V1,190000.0,8200.0,2023-12-12,2024-12-11,EXPIRED
P000427,C008150,V009943,COMPREHENSIVE,PV-COMP-V2,245000.0,12200.0,2024-07-16,2025-07-16,EXPIRED
P000428,C007294,V006905,COMPREHENSIVE,PV-COMP-V2,466000.0,18800.0,2025-10-10,2026-10-10,ACTIVE
P000429,C005327,V011710,THEFT,PV-THEFT-V1,1440000.0,57400.0,2025-12-29,2026-12-29,ACTIVE
P000430,C001453,V011275,COMPREHENSIVE,PV-COMP-V2,872000.0,20200.0,2024-07-14,2025-07-14,EXPIRED
P000431,C005366,V008935,COMPREHENSIVE,PV-COMP-V1,790000.0,8200.0,2025-09-29,2026-09-29,ACTIVE
P000432,C001840,V014785,COMMERCIAL,PV-COMM-V1,780000.0,35300.0,2024-10-12,2025-10-12,EXPIRED
P000433,C006727,V008599,COMPREHENSIVE,PV-COMP-V1,178000.0,5500.0,2023-10-11,2024-10-10,EXPIRED
P000434,C003253,V014469,COMPREHENSIVE,PV-COMP-V1,592000.0,12500.0,2024-09-15,2025-09-15,EXPIRED
P000435,C002404,V007945,THIRD_PARTY,PV-TP-V1,935000.0,41600.0,2024-03-10,2025-03-10,EXPIRED
P000436,C008089,V002391,COMPREHENSIVE,PV-COMP-V2,395000.0,10000.0,2024-02-06,2025-02-05,EXPIRED
P000437,C008851,V009484,COMPREHENSIVE,PV-COMP-V2,1349000.0,49200.0,2024-05-29,2025-05-29,EXPIRED
P000438,C006822,V007064,COMPREHENSIVE,PV-COMP-V1,321000.0,8600.0,2025-10-27,2026-10-27,ACTIVE
P000439,C004741,V009560,THIRD_PARTY,PV-TP-V1,989000.0,12000.0,2025-06-25,2026-06-25,EXPIRED
P000440,C009464,V013919,THIRD_PARTY,PV-TP-V1,363000.0,12400.0,2026-06-19,2027-06-19,ACTIVE
