claim_id,policy_id,customer_id,vehicle_id,repair_shop_id,incident_date,claim_date,claim_type,claim_amount,description,previous_claim_count,days_since_previous_claim,customer_claim_frequency,customer_avg_claim_amount_prior,repair_shop_claim_count_prior,policy_age_days,claim_amount_vs_vehicle_value,claim_amount_vs_customer_average,investigation_probability_synthetic,investigation_label,repair_shop_investigation_rate_prior,investigation_status,status
CL025026,P006769,C005135,V012887,RS00381,2023-11-14,2023-11-16,FIRE,156000.0,Fire claim reported for V012887.,1,2.0,1.0,163700.0,0,39,0.13577023498694518,0.9529627367135003,0.051244543134310185,1,0.0,INVESTIGATED,UNDER_REVIEW
CL025483,P003527,C001855,V005262,RS00493,2023-11-11,2023-11-16,THEFT,344600.0,Theft claim reported for V005262.,0,-1.0,0.0,344600.0,2,6,0.5060205580029369,1.0,0.035618403027544925,0,0.0,NOT_FLAGGED,CLOSED
CL005467,P010461,C002985,V001992,RS00144,2023-11-15,2023-11-16,ACCIDENT,23900.0,Accident claim reported for V001992.,1,14.0,1.0,73800.0,0,19,0.06547945205479452,0.3238482384823848,0.03440755776654602,0,0.0,NOT_FLAGGED,CLOSED
CL000978,P011669,C004699,V014212,RS00194,2023-11-09,2023-11-16,ACCIDENT,138600.0,Accident claim reported for V014212.,1,12.0,1.0,116200.0,1,30,0.40408163265306124,1.1927710843373494,0.049035117477974996,0,0.0,NOT_FLAGGED,CLOSED
CL013794,P008196,C007327,V003086,RS00195,2023-11-16,2023-11-16,ACCIDENT,241000.0,Accident claim reported for V003086.,0,-1.0,0.0,241000.0,0,16,0.34676258992805753,1.0,0.05847471091078324,0,0.0,NOT_FLAGGED,CLOSED
CL013521,P003549,C000891,V007500,RS00252,2023-11-11,2023-11-16,ACCIDENT,302900.0,Accident claim reported for V007500.,1,0.0,1.0,133700.0,0,41,0.5231433506044905,2.2655198204936426,0.0897519075590852,0,0.0,NOT_FLAGGED,CLOSED
CL004810,P006690,C001166,V014155,RS00409,2023-11-10,2023-11-16,FIRE,110200.0,Fire claim reported for V014155.,1,20.0,1.0,233200.0,0,28,0.0960767218831735,0.4725557461406518,0.18610825877879875,0,0.0,NOT_FLAGGED,CLOSED
CL003414,P004297,C002612,V008687,RS00223,2023-11-10,2023-11-17,FIRE,42100.0,Fire claim reported for V008687.,1,18.0,1.0,376900.0,1,56,0.04147783251231527,0.11170071637039003,0.0380822750144268,0,0.0,NOT_FLAGGED,CLOSED
CL021046,P008244,C000583,V006176,RS00329,2023-11-14,2023-11-18,THEFT,326600.0,Theft claim reported for V006176.,0,-1.0,0.0,326600.0,0,17,0.43373173970783535,1.0,0.04680560998383849,0,0.0,NOT_FLAGGED,CLOSED
CL010317,P000155,C006561,V002233,RS00013,2023-11-11,2023-11-18,ACCIDENT,182400.0,Accident claim reported for V002233.,0,-1.0,0.0,182400.0,0,20,0.21233993015133876,1.0,0.052500023128833666,0,0.0,NOT_FLAGGED,CLOSED
CL019596,P005835,C001489,V006467,RS00351,2023-11-12,2023-11-18,THEFT,270900.0,Theft claim reported for V006467.,0,-1.0,0.0,270900.0,0,10,0.4110773899848255,1.0,0.03817506806132072,0,0.0,NOT_FLAGGED,CLOSED
CL004911,P000914,C001038,V002817,RS00059,2023-11-17,2023-11-18,THEFT,955800.0,Theft claim reported for V002817.,0,-1.0,0.0,955800.0,0,31,0.5508933717579251,1.0,0.038103119048969174,0,0.0,NOT_FLAGGED,CLOSED
CL013219,P008855,C003011,V013566,RS00278,2023-11-13,2023-11-18,ACCIDENT,309900.0,Accident claim reported for V013566.,0,-1.0,0.0,309900.0,0,22,0.10790389972144847,1.0,0.015366262523203103,0,0.0,NOT_FLAGGED,CLOSED
CL001756,P000100,C001159,V003709,RS00457,2023-11-18,2023-11-18,ACCIDENT,127600.0,Accident claim reported for V003709.,1,31.0,1.0,174300.0,0,47,0.1828080229226361,0.7320711417096959,0.012523226238590106,0,0.0,NOT_FLAGGED,CLOSED
CL014422,P009319,C004969,V000423,RS00283,2023-11-14,2023-11-18,ACCIDENT,344400.0,Accident claim reported for V000423.,0,-1.0,0.0,344400.0,0,4,0.3805524861878453,1.0,0.047564793485919174,0,0.0,NOT_FLAGGED,CLOSED
CL003158,P009514,C004795,V004892,RS00176,2023-11-12,2023-11-19,ACCIDENT,933700.0,Accident claim reported for V004892.,0,-1.0,0.0,933700.0,0,41,0.6655024946543122,1.0,0.2559776171157274,0,0.0,NOT_FLAGGED,CLOSED
CL003613,P011153,C006166,V011539,RS00094,2023-11-13,2023-11-19,ACCIDENT,132200.0,Accident claim reported for V011539.,0,-1.0,0.0,132200.0,0,55,0.14738015607580826,1.0,0.03144471782335395,0,0.0,NOT_FLAGGED,CLOSED
CL009274,P000784,C007165,V013030,RS00247,2023-11-19,2023-11-19,VANDALISM,357300.0,Vandalism claim reported for V013030.,0,-1.0,0.0,357300.0,1,33,0.6992172211350294,1.0,0.08723669980192475,0,1.0,NOT_FLAGGED,CLOSED
CL000763,P011235,C004762,V008612,RS00431,2023-11-14,2023-11-19,ACCIDENT,238100.0,Accident claim reported for V008612.,0,-1.0,0.0,238100.0,1,29,0.09418512658227848,1.0,0.01803847838638239,0,0.0,NOT_FLAGGED,CLOSED
CL000982,P000887,C002640,V014811,RS00475,2023-11-18,2023-11-19,ACCIDENT,145100.0,Accident claim reported for V014811.,1,17.0,1.0,106900.0,1,21,0.1520964360587002,1.3573433115060805,0.30872517257711574,0,0.0,NOT_FLAGGED,CLOSED
CL010548,P010469,C001234,V007353,RS00422,2023-11-15,2023-11-19,ACCIDENT,206200.0,Accident claim reported for V007353.,0,-1.0,0.0,206200.0,0,43,0.6100591715976331,1.0,0.11450990517240107,0,0.0,NOT_FLAGGED,CLOSED
CL011296,P008353,C009422,V007603,RS00194,2023-11-16,2023-11-19,ACCIDENT,68600.0,Accident claim reported for V007603.,0,-1.0,0.0,68600.0,2,40,0.22272727272727272,1.0,0.025498174185515112,0,0.0,NOT_FLAGGED,CLOSED
CL005190,P011643,C005355,V000573,RS00004,2023-11-15,2023-11-20,ACCIDENT,183400.0,Accident claim reported for V000573.,0,-1.0,0.0,183400.0,0,10,0.47146529562982004,1.0,0.02788710081294413,0,0.0,NOT_FLAGGED,CLOSED
CL006645,P006824,C001622,V008075,RS00494,2023-11-20,2023-11-20,THEFT,75200.0,Theft claim reported for V008075.,3,11.0,3.0,157900.0,1,61,0.20106951871657755,0.47625079164027867,0.2570560773849538,0,0.0,NOT_FLAGGED,CLOSED
CL014885,P007530,C003194,V000165,RS00403,2023-11-15,2023-11-20,ACCIDENT,325800.0,Accident claim reported for V000165.,0,-1.0,0.0,325800.0,0,56,0.16977592496091715,1.0,0.009805161910902737,0,0.0,NOT_FLAGGED,CLOSED
CL023035,P008535,C005071,V012602,RS00248,2023-11-14,2023-11-20,ACCIDENT,81100.0,Accident claim reported for V012602.,0,-1.0,0.0,81100.0,1,14,0.19401913875598087,1.0,0.011992917015575416,0,0.0,NOT_FLAGGED,CLOSED
CL017383,P000459,C007662,V011274,RS00136,2023-11-17,2023-11-20,ACCIDENT,49300.0,Accident claim reported for V011274.,0,-1.0,0.0,49300.0,1,51,0.15122699386503066,1.0,0.04130436729256845,0,0.0,NOT_FLAGGED,CLOSED
CL011263,P007916,C000260,V000478,RS00417,2023-11-20,2023-11-20,NATURAL_DISASTER,165900.0,Natural_Disaster claim reported for V000478.,0,-1.0,0.0,165900.0,0,57,0.3089385474860335,1.0,0.010526458682832897,0,0.0,NOT_FLAGGED,CLOSED
CL012903,P000548,C009960,V013830,RS00429,2023-11-18,2023-11-21,ACCIDENT,353600.0,Accident claim reported for V013830.,0,-1.0,0.0,353600.0,1,33,0.208,1.0,0.033377248500719416,0,1.0,NOT_FLAGGED,CLOSED
CL012586,P000998,C009514,V013863,RS00170,2023-11-19,2023-11-21,FIRE,364000.0,Fire claim reported for V013863.,1,21.0,1.0,94200.0,1,36,0.5678627145085804,3.8641188959660298,0.0866371197924492,0,0.0,NOT_FLAGGED,CLOSED
CL025557,P001265,C004116,V007303,RS00331,2023-11-16,2023-11-21,ACCIDENT,105600.0,Accident claim reported for V007303.,0,-1.0,0.0,105600.0,0,8,0.16735340729001585,1.0,0.022920565217392372,0,0.0,NOT_FLAGGED,CLOSED
CL025396,P003557,C006970,V009938,RS00155,2023-11-18,2023-11-21,ACCIDENT,679000.0,Accident claim reported for V009938.,0,-1.0,0.0,679000.0,0,14,0.7895348837209303,1.0,0.18293061041940734,0,0.0,NOT_FLAGGED,CLOSED
CL001957,P009053,C003868,V009721,RS00431,2023-11-18,2023-11-21,ACCIDENT,657400.0,Accident claim reported for V009721.,0,-1.0,0.0,657400.0,2,31,0.577172958735733,1.0,0.09896484050015264,0,0.0,NOT_FLAGGED,CLOSED
CL015847,P011617,C000666,V013536,RS00256,2023-11-20,2023-11-21,THEFT,252100.0,Theft claim reported for V013536.,0,-1.0,0.0,252100.0,0,28,0.32237851662404093,1.0,0.046823290408988555,0,0.0,NOT_FLAGGED,CLOSED
CL028885,P003952,C004895,V012221,RS00227,2023-11-15,2023-11-21,ACCIDENT,135500.0,Accident claim reported for V012221.,0,-1.0,0.0,135500.0,1,35,0.2737373737373737,1.0,0.04309297980572164,0,0.0,NOT_FLAGGED,CLOSED
CL023593,P007584,C001484,V009991,RS00363,2023-11-17,2023-11-22,NATURAL_DISASTER,319000.0,Natural_Disaster claim reported for V009991.,0,-1.0,0.0,319000.0,3,30,0.2761904761904762,1.0,0.0050998110112720155,0,0.0,NOT_FLAGGED,CLOSED
CL013625,P008572,C003461,V013279,RS00272,2023-11-21,2023-11-22,ACCIDENT,136300.0,Accident claim reported for V013279.,0,-1.0,0.0,136300.0,0,51,0.14815217391304347,1.0,0.018611241345542495,0,0.0,NOT_FLAGGED,CLOSED
CL002941,P003844,C009644,V010842,RS00072,2023-11-16,2023-11-22,THEFT,182200.0,Theft claim reported for V010842.,0,-1.0,0.0,182200.0,0,30,0.35936883629191324,1.0,0.027698881750464945,0,0.0,NOT_FLAGGED,CLOSED
CL010159,P000704,C005622,V007299,RS00311,2023-11-17,2023-11-22,ACCIDENT,143700.0,Accident claim reported for V007299.,0,-1.0,0.0,143700.0,0,45,0.1918558077436582,1.0,0.023829443025186407,0,0.0,NOT_FLAGGED,CLOSED
CL021125,P005785,C007824,V004726,RS00445,2023-11-16,2023-11-22,ACCIDENT,101200.0,Accident claim reported for V004726.,0,-1.0,0.0,101200.0,0,30,0.19921259842519684,1.0,0.0181783330395553,0,0.0,NOT_FLAGGED,CLOSED
CL021691,P006208,C008134,V003051,RS00371,2023-11-21,2023-11-22,NATURAL_DISASTER,162600.0,Natural_Disaster claim reported for V003051.,0,-1.0,0.0,162600.0,2,21,0.26225806451612904,1.0,0.029092763901879433,0,0.0,NOT_FLAGGED,CLOSED
CL027304,P008462,C009129,V009256,RS00223,2023-11-20,2023-11-23,ACCIDENT,402400.0,Accident claim reported for V009256.,0,-1.0,0.0,402400.0,2,13,0.32504038772213245,1.0,0.05820903467692465,0,0.0,NOT_FLAGGED,CLOSED
CL006245,P002657,C004839,V006423,RS00196,2023-11-17,2023-11-23,FIRE,223000.0,Fire claim reported for V006423.,0,-1.0,0.0,223000.0,0,60,0.15660112359550563,1.0,0.007557276717249488,0,0.0,NOT_FLAGGED,CLOSED
CL020040,P009189,C009430,V006309,RS00011,2023-11-22,2023-11-23,VANDALISM,178900.0,Vandalism claim reported for V006309.,0,-1.0,0.0,178900.0,2,43,0.5608150470219436,1.0,0.034524117785969574,0,0.0,NOT_FLAGGED,CLOSED
CL013558,P006606,C003453,V001925,RS00239,2023-11-20,2023-11-23,ACCIDENT,91300.0,Accident claim reported for V001925.,0,-1.0,0.0,91300.0,0,12,0.17097378277153558,1.0,0.40344535608274573,0,0.0,NOT_FLAGGED,CLOSED
CL018580,P003557,C006970,V009938,RS00313,2023-11-17,2023-11-23,THEFT,229000.0,Theft claim reported for V009938.,1,2.0,1.0,679000.0,0,16,0.26627906976744187,0.33726067746686306,0.09170366210682543,0,0.0,NOT_FLAGGED,CLOSED
CL027237,P001136,C004623,V010339,RS00346,2023-11-21,2023-11-24,ACCIDENT,191400.0,Accident claim reported for V010339.,0,-1.0,0.0,191400.0,0,4,0.28439821693907874,1.0,0.02025288609025105,0,0.0,NOT_FLAGGED,CLOSED
CL002909,P003976,C007461,V007225,RS00462,2023-11-22,2023-11-24,ACCIDENT,468700.0,Accident claim reported for V007225.,0,-1.0,0.0,468700.0,0,26,0.3630518977536793,1.0,0.02641111888693968,0,0.0,NOT_FLAGGED,CLOSED
CL026424,P004252,C003739,V012269,RS00393,2023-11-20,2023-11-24,NATURAL_DISASTER,286700.0,Natural_Disaster claim reported for V012269.,0,-1.0,0.0,286700.0,0,24,0.7313775510204081,1.0,0.12467025508761094,0,0.0,NOT_FLAGGED,CLOSED
CL023705,P003762,C001396,V006385,RS00348,2023-11-20,2023-11-25,ACCIDENT,87700.0,Accident claim reported for V006385.,0,-1.0,0.0,87700.0,0,56,0.18819742489270386,1.0,0.0024452278911155333,0,0.0,NOT_FLAGGED,CLOSED
CL020033,P003415,C007525,V000410,RS00350,2023-11-21,2023-11-25,ACCIDENT,491100.0,Accident claim reported for V000410.,0,-1.0,0.0,491100.0,0,40,0.4440325497287523,1.0,0.015910261012086813,0,0.0,NOT_FLAGGED,CLOSED
CL018402,P008614,C007402,V001463,RS00292,2023-11-23,2023-11-25,ACCIDENT,50800.0,Accident claim reported for V001463.,0,-1.0,0.0,50800.0,1,32,0.047924528301886794,1.0,0.09831079671613757,0,0.0,NOT_FLAGGED,CLOSED
CL017002,P003364,C004216,V008769,RS00164,2023-11-24,2023-11-25,ACCIDENT,374900.0,Accident claim reported for V008769.,1,14.0,1.0,97700.0,2,59,0.6386712095400341,3.8372569089048105,0.5621907744202799,1,0.0,FLAGGED,UNDER_REVIEW
CL009048,P010235,C000016,V002425,RS00387,2023-11-24,2023-11-25,ACCIDENT,316600.0,Accident claim reported for V002425.,0,-1.0,0.0,316600.0,0,4,0.4465444287729196,1.0,0.025659687817321957,0,0.0,NOT_FLAGGED,CLOSED
CL000048,P010345,C009429,V006044,RS00028,2023-11-24,2023-11-26,VANDALISM,204800.0,Vandalism claim reported for V006044.,0,-1.0,0.0,204800.0,0,6,0.2598984771573604,1.0,0.07632020555151445,0,0.0,NOT_FLAGGED,CLOSED
CL002282,P010461,C002985,V001992,RS00078,2023-11-25,2023-11-26,ACCIDENT,98300.0,Accident claim reported for V001992.,2,10.0,2.0,48850.0,0,29,0.2693150684931507,2.0122824974411464,0.09347487168433465,1,0.0,INVESTIGATED,UNDER_REVIEW
CL026182,P001579,C000004,V001800,RS00120,2023-11-23,2023-11-26,THEFT,595500.0,Theft claim reported for V001800.,1,24.0,1.0,163600.0,0,32,0.8693430656934307,3.6399755501222493,0.1304304388951875,0,0.0,NOT_FLAGGED,CLOSED
CL007325,P004162,C003680,V003543,RS00144,2023-11-26,2023-11-26,ACCIDENT,117400.0,Accident claim reported for V003543.,0,-1.0,0.0,117400.0,1,34,0.3297752808988764,1.0,0.014204193498544463,0,0.0,NOT_FLAGGED,CLOSED
CL018914,P002373,C009460,V008626,RS00379,2023-11-26,2023-11-26,ACCIDENT,197600.0,Accident claim reported for V008626.,0,-1.0,0.0,197600.0,1,42,0.5311827956989247,1.0,0.013671935411566341,0,0.0,NOT_FLAGGED,CLOSED
CL000065,P000972,C005025,V011777,RS00164,2023-11-20,2023-11-26,NATURAL_DISASTER,601000.0,Natural_Disaster claim reported for V011777.,1,33.0,1.0,192700.0,3,47,0.3370723499719574,3.1188375713544367,0.0644208127234836,0,0.3333333333333333,NOT_FLAGGED,CLOSED
CL019014,P007595,C008956,V008824,RS00220,2023-11-21,2023-11-26,NATURAL_DISASTER,319200.0,Natural_Disaster claim reported for V008824.,0,-1.0,0.0,319200.0,0,16,0.3643835616438356,1.0,0.032293201535189615,0,0.0,NOT_FLAGGED,CLOSED
CL027917,P011087,C002302,V000947,RS00122,2023-11-26,2023-11-27,VANDALISM,357600.0,Vandalism claim reported for V000947.,1,12.0,1.0,171200.0,0,48,0.3612121212121212,2.088785046728972,0.026097604377698497,0,0.0,NOT_FLAGGED,CLOSED
CL026995,P004133,C002855,V010051,RS00383,2023-11-27,2023-11-27,ACCIDENT,168600.0,Accident claim reported for V010051.,0,-1.0,0.0,168600.0,0,15,0.26889952153110047,1.0,0.019189125208808586,0,0.0,NOT_FLAGGED,CLOSED
CL004845,P011087,C002302,V000947,RS00450,2023-11-20,2023-11-27,ACCIDENT,125700.0,Accident claim reported for V000947.,2,0.0,2.0,264400.0,0,48,0.12696969696969698,0.4754160363086233,0.007711829242832467,0,0.0,NOT_FLAGGED,CLOSED
CL021658,P001037,C005132,V005894,RS00348,2023-11-28,2023-11-28,ACCIDENT,129900.0,Accident claim reported for V005894.,0,-1.0,0.0,129900.0,1,39,0.21758793969849247,1.0,0.006324589836440086,0,0.0,NOT_FLAGGED,CLOSED
CL002786,P009387,C007558,V014294,RS00205,2023-11-22,2023-11-28,FIRE,399500.0,Fire claim reported for V014294.,0,-1.0,0.0,399500.0,0,48,0.4080694586312564,1.0,0.05099506750441529,1,0.0,FLAGGED,UNDER_REVIEW
CL026391,P006864,C009795,V002273,RS00059,2023-11-26,2023-11-28,NATURAL_DISASTER,273000.0,Natural_Disaster claim reported for V002273.,0,-1.0,0.0,273000.0,1,18,0.17278481012658228,1.0,0.023376384165078763,0,0.0,NOT_FLAGGED,CLOSED
CL007744,P002682,C008366,V003572,RS00133,2023-11-22,2023-11-28,NATURAL_DISASTER,64400.0,Natural_Disaster claim reported for V003572.,0,-1.0,0.0,64400.0,1,11,0.12727272727272726,1.0,0.09742692989666835,0,0.0,NOT_FLAGGED,CLOSED
CL015384,P009721,C009850,V004132,RS00393,2023-11-29,2023-11-29,ACCIDENT,180200.0,Accident claim reported for V004132.,0,-1.0,0.0,180200.0,1,16,0.29300813008130083,1.0,0.11159010156992595,0,0.0,NOT_FLAGGED,CLOSED
CL028408,P009824,C005590,V000571,RS00211,2023-11-22,2023-11-29,ACCIDENT,93900.0,Accident claim reported for V000571.,0,-1.0,0.0,93900.0,1,36,0.09832460732984293,1.0,0.008818687863213083,0,0.0,NOT_FLAGGED,CLOSED
CL009408,P001521,C008631,V008488,RS00047,2023-11-22,2023-11-29,ACCIDENT,64100.0,Accident claim reported for V008488.,0,-1.0,0.0,64100.0,0,30,0.0458840372226199,1.0,0.010238948835211306,0,0.0,NOT_FLAGGED,CLOSED
CL009124,P010138,C001554,V003928,RS00287,2023-11-23,2023-11-29,ACCIDENT,93300.0,Accident claim reported for V003928.,0,-1.0,0.0,93300.0,0,33,0.1888663967611336,1.0,0.04177168416622817,0,0.0,NOT_FLAGGED,CLOSED
CL023167,P002554,C008176,V003464,RS00201,2023-11-23,2023-11-29,ACCIDENT,76500.0,Accident claim reported for V003464.,0,-1.0,0.0,76500.0,0,20,0.09538653366583541,1.0,0.03630398289956215,0,0.0,NOT_FLAGGED,CLOSED
CL004530,P003976,C007461,V007225,RS00372,2023-11-25,2023-11-29,ACCIDENT,331300.0,Accident claim reported for V007225.,1,5.0,1.0,468700.0,0,31,0.2566227730441518,0.7068487305312566,0.02898819153824382,0,0.0,NOT_FLAGGED,CLOSED
CL026721,P008305,C008089,V013761,RS00085,2023-11-28,2023-11-29,THEFT,69500.0,Theft claim reported for V013761.,0,-1.0,0.0,69500.0,1,65,0.14882226980728053,1.0,0.08063492659100162,0,0.0,NOT_FLAGGED,CLOSED
CL028179,P003263,C006784,V006486,RS00223,2023-11-25,2023-11-30,FIRE,106500.0,Fire claim reported for V006486.,2,22.0,2.0,143900.0,3,49,0.17401960784313725,0.7400972897845726,0.09286834410343134,1,0.0,INVESTIGATED,UNDER_REVIEW
CL012384,P005921,C009896,V007140,RS00444,2023-11-30,2023-11-30,ACCIDENT,181800.0,Accident claim reported for V007140.,0,-1.0,0.0,181800.0,0,56,0.33480662983425413,1.0,0.008513801610502183,0,0.0,NOT_FLAGGED,CLOSED
CL005903,P005123,C004986,V007189,RS00282,2023-11-25,2023-11-30,ACCIDENT,501700.0,Accident claim reported for V007189.,0,-1.0,0.0,501700.0,0,6,0.699721059972106,1.0,0.08428552839425392,0,0.0,NOT_FLAGGED,CLOSED
CL001382,P007323,C001336,V001100,RS00404,2023-11-26,2023-12-01,VANDALISM,171300.0,Vandalism claim reported for V001100.,2,16.0,2.0,342200.0,0,68,0.18844884488448846,0.5005844535359439,0.009313099362316868,0,0.0,NOT_FLAGGED,CLOSED
CL014827,P001957,C004254,V002020,RS00211,2023-12-01,2023-12-01,ACCIDENT,565200.0,Accident claim reported for V002020.,0,-1.0,0.0,565200.0,2,60,0.6,1.0,0.07506837728389643,0,0.0,NOT_FLAGGED,CLOSED
CL015361,P000459,C007662,V011274,RS00398,2023-11-25,2023-12-01,ACCIDENT,47800.0,Accident claim reported for V011274.,1,11.0,1.0,49300.0,0,62,0.14662576687116563,0.9695740365111561,0.043214930272897176,0,0.0,NOT_FLAGGED,CLOSED
CL021230,P005785,C007824,V004726,RS00164,2023-11-29,2023-12-01,ACCIDENT,82500.0,Accident claim reported for V004726.,1,9.0,1.0,101200.0,4,39,0.1624015748031496,0.8152173913043478,0.08429524989213619,0,0.25,NOT_FLAGGED,CLOSED
CL014461,P006514,C007142,V001353,RS00063,2023-11-25,2023-12-01,FIRE,336000.0,Fire claim reported for V001353.,0,-1.0,0.0,336000.0,0,69,0.6,1.0,0.03687511367793694,0,0.0,NOT_FLAGGED,CLOSED
CL018433,P000541,C001562,V013573,RS00039,2023-11-24,2023-12-01,ACCIDENT,851800.0,Accident claim reported for V013573.,0,-1.0,0.0,851800.0,2,53,0.8754367934224049,1.0,0.0659333963694913,0,0.0,NOT_FLAGGED,CLOSED
CL015022,P005888,C004248,V004848,RS00411,2023-11-29,2023-12-01,ACCIDENT,229500.0,Accident claim reported for V004848.,0,-1.0,0.0,229500.0,0,33,0.34984756097560976,1.0,0.009364408706790051,0,0.0,NOT_FLAGGED,CLOSED
CL019464,P003263,C006784,V006486,RS00214,2023-11-29,2023-12-02,ACCIDENT,247000.0,Accident claim reported for V006486.,3,2.0,3.0,131433.33333333334,0,51,0.4035947712418301,1.8792797362414404,0.38532701901190036,1,0.0,FLAGGED,UNDER_REVIEW
CL014825,P008458,C002670,V001341,RS00104,2023-12-01,2023-12-02,ACCIDENT,180900.0,Accident claim reported for V001341.,0,-1.0,0.0,180900.0,0,26,0.5258720930232558,1.0,0.044404413734442226,0,0.0,NOT_FLAGGED,CLOSED
CL011133,P004656,C005438,V001285,RS00291,2023-12-02,2023-12-02,NATURAL_DISASTER,144700.0,Natural_Disaster claim reported for V001285.,0,-1.0,0.0,144700.0,1,51,0.14932920536635708,1.0,0.0033539745516604196,0,0.0,NOT_FLAGGED,CLOSED
CL026491,P011116,C004766,V004010,RS00215,2023-12-01,2023-12-03,NATURAL_DISASTER,46600.0,Natural_Disaster claim reported for V004010.,0,-1.0,0.0,46600.0,1,43,0.07456,1.0,0.007588013366749796,0,0.0,NOT_FLAGGED,CLOSED
CL000355,P010503,C001309,V006772,RS00214,2023-11-26,2023-12-03,ACCIDENT,120400.0,Accident claim reported for V006772.,0,-1.0,0.0,120400.0,1,51,0.14384707287933093,1.0,0.00462001292763377,0,1.0,NOT_FLAGGED,CLOSED
CL027405,P006741,C008660,V005148,RS00099,2023-12-02,2023-12-03,ACCIDENT,30500.0,Accident claim reported for V005148.,0,-1.0,0.0,30500.0,0,27,0.08739255014326648,1.0,0.030525188321650687,0,0.0,NOT_FLAGGED,CLOSED
CL024210,P000704,C005622,V007299,RS00273,2023-12-03,2023-12-03,THEFT,80300.0,Theft claim reported for V007299.,1,11.0,1.0,143700.0,2,56,0.10720961281708945,0.558803061934586,0.08328418551080466,0,0.0,NOT_FLAGGED,CLOSED
CL020907,P010649,C006807,V012915,RS00259,2023-12-03,2023-12-03,ACCIDENT,276700.0,Accident claim reported for V012915.,0,-1.0,0.0,276700.0,0,15,0.40218023255813956,1.0,0.13922187954976853,0,0.0,NOT_FLAGGED,CLOSED
CL006624,P001296,C008499,V013827,RS00300,2023-12-01,2023-12-03,THEFT,240300.0,Theft claim reported for V013827.,1,28.0,1.0,60300.0,0,72,0.43375451263537906,3.985074626865672,0.1043019652105147,0,0.0,NOT_FLAGGED,CLOSED
CL017738,P004632,C008970,V012848,RS00184,2023-11-28,2023-12-04,ACCIDENT,95400.0,Accident claim reported for V012848.,0,-1.0,0.0,95400.0,0,12,0.16114864864864864,1.0,0.03360401770884612,0,0.0,NOT_FLAGGED,CLOSED
CL024173,P006420,C004442,V007584,RS00403,2023-11-28,2023-12-04,ACCIDENT,769400.0,Accident claim reported for V007584.,0,-1.0,0.0,769400.0,1,38,0.737679769894535,1.0,0.06340893311153477,0,0.0,NOT_FLAGGED,CLOSED
CL021740,P003952,C004895,V012221,RS00271,2023-11-30,2023-12-04,ACCIDENT,115700.0,Accident claim reported for V012221.,1,13.0,1.0,135500.0,0,48,0.23373737373737374,0.8538745387453874,0.08272735623382918,0,0.0,NOT_FLAGGED,CLOSED
CL005433,P011296,C001179,V006797,RS00446,2023-11-30,2023-12-04,ACCIDENT,105500.0,Accident claim reported for V006797.,0,-1.0,0.0,105500.0,0,9,0.208498023715415,1.0,0.039457905118155105,0,0.0,NOT_FLAGGED,CLOSED
CL000490,P005763,C009456,V013179,RS00142,2023-11-30,2023-12-04,ACCIDENT,93700.0,Accident claim reported for V013179.,0,-1.0,0.0,93700.0,0,44,0.1521103896103896,1.0,0.007542894819542123,0,0.0,NOT_FLAGGED,CLOSED
CL000113,P002728,C005967,V008814,RS00345,2023-12-04,2023-12-04,NATURAL_DISASTER,30400.0,Natural_Disaster claim reported for V008814.,0,-1.0,0.0,30400.0,1,9,0.12258064516129032,1.0,0.08448526275333369,0,0.0,NOT_FLAGGED,CLOSED
CL023864,P005033,C003036,V004478,RS00249,2023-11-27,2023-12-04,NATURAL_DISASTER,999000.0,Natural_Disaster claim reported for V004478.,1,55.0,1.0,550500.0,0,64,0.6,1.8147138964577656,0.0884025596799466,0,0.0,NOT_FLAGGED,CLOSED
CL013432,P009097,C009007,V013198,RS00253,2023-11-30,2023-12-04,ACCIDENT,307400.0,Accident claim reported for V013198.,0,-1.0,0.0,307400.0,0,32,0.42051983584131325,1.0,0.009490900756360367,0,0.0,NOT_FLAGGED,CLOSED
CL025560,P000471,C007645,V011624,RS00164,2023-12-01,2023-12-04,ACCIDENT,47000.0,Accident claim reported for V011624.,0,-1.0,0.0,47000.0,5,41,0.08986615678776291,1.0,0.031218220809221868,0,0.2,NOT_FLAGGED,CLOSED
